"","concat","lineage","treatment","id","round","census","size","nsize","sex","survival","reproduction","fecundity"
"11795","9.18.1","9","l","18","1","57",NA,NA,"f",NA,NA,NA
"11796","9.19.1","9","l","19","1","57",NA,NA,"f",NA,NA,NA
"11797","18.29.1","18","h","29","1","57",NA,NA,"",NA,NA,NA
"11798","18.30.1","18","h","30","1","57",NA,NA,"",NA,NA,NA
"11799","8.10.1","8","l","10","1","57",NA,NA,"f",NA,NA,NA
"11800","8.11.1","8","l","11","1","57",NA,NA,"f",NA,NA,NA
"11801","8.12.1","8","l","12","1","57",NA,NA,"f",NA,NA,NA
"11802","8.14.1","8","l","14","1","57",NA,NA,"",NA,NA,NA
"11803","20.23.1","20","l","23","1","57",NA,NA,"f",NA,NA,NA
"11804","20.24.1","20","l","24","1","57",NA,NA,"",NA,NA,NA
"11805","20.25.1","20","l","25","1","57",NA,NA,"f",NA,NA,NA
"11806","10.27.1","10","l","27","1","57",NA,NA,"",NA,NA,NA
"11807","10.29.1","10","l","29","1","57",NA,NA,"f",NA,NA,NA
"11808","10.30.1","10","l","30","1","57",NA,NA,"",NA,NA,NA
"11809","10.31.1","10","l","31","1","57",NA,NA,"",NA,NA,NA
"11810","12.19.1","12","h","19","1","57",NA,NA,"",NA,NA,NA
"11811","12.20.1","12","h","20","1","57",NA,NA,"f",NA,NA,NA
"11812","14.17.1","14","l","17","1","57",NA,NA,"",NA,NA,NA
"11813","6.1.1","6","h","1","1","57",NA,NA,"f",NA,NA,NA
"11814","6.3.1","6","h","3","1","57",NA,NA,"f",NA,NA,NA
"11815","6.4.1","6","h","4","1","57",NA,NA,"f",NA,NA,NA
"11816","13.11.1","13","h","11","1","57",NA,NA,"f",NA,NA,NA
"11817","13.16.1","13","h","16","1","57",NA,NA,"f",NA,NA,NA
"11818","13.18.1","13","h","18","1","57",NA,NA,"f",NA,NA,NA
"11819","7.21.1","7","l","21","1","57",NA,NA,"f",NA,NA,NA
"11820","7.22.1","7","l","22","1","57",NA,NA,"f",NA,NA,NA
"11821","10.32.1","10","l","32","1","57",NA,NA,"",NA,NA,NA
"11822","12.23.1","12","h","23","1","57",NA,NA,"f",NA,NA,NA
"11823","12.25.1","12","h","25","1","57",NA,NA,"f",NA,NA,NA
"11824","12.26.1","12","h","26","1","57",NA,NA,"f",NA,NA,NA
"11825","20.30.1","20","l","30","1","57",NA,NA,"f",NA,NA,NA
"11826","20.31.1","20","l","31","1","57",NA,NA,"f",NA,NA,NA
"11827","14.18.1","14","l","18","1","57",NA,NA,"f",NA,NA,NA
"11828","14.19.1","14","l","19","1","57",NA,NA,"",NA,NA,NA
"11829","14.21.1","14","l","21","1","57",NA,NA,"",NA,NA,NA
"11830","14.22.1","14","l","22","1","57",NA,NA,"",NA,NA,NA
"11831","19.10.1","19","l","10","1","57",NA,NA,"",NA,NA,NA
"11832","19.11.1","19","l","11","1","57",NA,NA,"f",NA,NA,NA
"11833","19.13.1","19","l","13","1","57",NA,NA,"",NA,NA,NA
"11834","19.14.1","19","l","14","1","57",NA,NA,"",NA,NA,NA
"11835","19.15.1","19","l","15","1","57",NA,NA,"",NA,NA,NA
"11836","19.16.1","19","l","16","1","57",NA,NA,"",NA,NA,NA
"11837","2.17.1","2","l","17","1","57",NA,NA,"",NA,NA,NA
"11838","2.18.1","2","l","18","1","57",NA,NA,"",NA,NA,NA
"11839","2.19.1","2","l","19","1","57",NA,NA,"f",NA,NA,NA
"11840","6.6.1","6","h","6","1","57",NA,NA,"",NA,NA,NA
"11841","6.8.1","6","h","8","1","57",NA,NA,"",NA,NA,NA
"11842","20.32.1","20","l","32","1","57",NA,NA,"",NA,NA,NA
"11843","15.25.1","15","h","25","1","57",NA,NA,"f",NA,NA,NA
"11844","20.34.1","20","l","34","1","57",NA,NA,"",NA,NA,NA
"11845","19.19.1","19","l","19","1","57",NA,NA,"",NA,NA,NA
"11846","19.20.1","19","l","20","1","57",NA,NA,"",NA,NA,NA
"11847","7.27.1","7","l","27","1","57",NA,NA,"f",NA,NA,NA
"11848","15.30.1","15","h","30","1","57",NA,NA,"f",NA,NA,NA
"11849","15.31.1","15","h","31","1","57",NA,NA,"f",NA,NA,NA
"11850","15.32.1","15","h","32","1","57",NA,NA,"f",NA,NA,NA
"11851","6.14.1","6","h","14","1","57",NA,NA,"f",NA,NA,NA
"11852","6.15.1","6","h","15","1","57",NA,NA,"f",NA,NA,NA
"11853","8.16.1","8","l","16","1","57",NA,NA,"",NA,NA,NA
"11854","8.17.1","8","l","17","1","57",NA,NA,"f",NA,NA,NA
"11855","11.28.1","11","h","28","1","57",NA,NA,"",NA,NA,NA
"11856","10.37.1","10","l","37","1","57",NA,NA,"f",NA,NA,NA
"11857","1.8.1","1","h","8","1","57",NA,NA,"f",NA,NA,NA
"11858","1.12.1","1","h","12","1","57",NA,NA,"f",NA,NA,NA
"11859","1.19.1","1","h","19","1","57",NA,NA,"",NA,NA,NA
"11860","5.5.1","5","h","5","1","57",NA,NA,"",NA,NA,NA
"11861","5.13.1","5","h","13","1","57",NA,NA,"",NA,NA,NA
"11862","5.16.1","5","h","16","1","57",NA,NA,"",NA,NA,NA
"11863","5.18.1","5","h","18","1","57",NA,NA,"",NA,NA,NA
"11864","19.4.2","19","l","4","2","57",NA,NA,"f",NA,NA,NA
"11865","19.6.2","19","l","6","2","57",NA,NA,"f",NA,NA,NA
"11866","19.7.2","19","l","7","2","57",NA,NA,"f",NA,NA,NA
"11867","19.15.2","19","l","15","2","57",NA,NA,"f",NA,NA,NA
"11868","19.16.2","19","l","16","2","57",NA,NA,"f",NA,NA,NA
"11869","19.17.2","19","l","17","2","57","0.760993483579746","0.760994756044812","f","1","0",NA
"11870","19.18.2","19","l","18","2","57","0.772992970765443","0.772994343367755","f","1","0",NA
"11871","19.20.2","19","l","20","2","57",NA,NA,"f",NA,NA,NA
"11872","4.8.2","4","h","8","2","57",NA,NA,"f",NA,NA,NA
"11873","4.9.2","4","h","9","2","57",NA,NA,"",NA,NA,NA
"11874","4.13.2","4","h","13","2","57",NA,NA,"",NA,NA,NA
"11875","4.14.2","4","h","14","2","57",NA,NA,"",NA,NA,NA
"11876","4.15.2","4","h","15","2","57",NA,NA,"",NA,NA,NA
"11877","8.3.2","8","l","3","2","57",NA,NA,"f",NA,NA,NA
"11878","8.7.2","8","l","7","2","57",NA,NA,"",NA,NA,NA
"11879","8.9.2","8","l","9","2","57",NA,NA,"",NA,NA,NA
"11880","8.10.2","8","l","10","2","57",NA,NA,"f",NA,NA,NA
"11881","8.11.2","8","l","11","2","57",NA,NA,"",NA,NA,NA
"11882","8.13.2","8","l","13","2","57","0.721853585612699","0.72185483815357","f","1","0",NA
"11883","8.14.2","8","l","14","2","57","0.836992541555181","0.836993997969712","f","1","0",NA
"11884","8.15.2","8","l","15","2","57",NA,NA,"",NA,NA,NA
"11885","17.2.2","17","h","2","2","57",NA,NA,"f",NA,NA,NA
"11886","17.3.2","17","h","3","2","57",NA,NA,"f",NA,NA,NA
"11887","17.5.2","17","h","5","2","57",NA,NA,"f",NA,NA,NA
"11888","17.6.2","17","h","6","2","57",NA,NA,"f",NA,NA,NA
"11889","17.8.2","17","h","8","2","57","0.712999084805181","0.712999288036175","f","1","0",NA
"11890","17.15.2","17","h","15","2","57",NA,NA,"f",NA,NA,NA
"11891","10.2.1","10","l","2","1","58",NA,NA,"f",NA,NA,NA
"11892","10.4.1","10","l","4","1","58",NA,NA,"f",NA,NA,NA
"11893","10.5.1","10","l","5","1","58",NA,NA,"f",NA,NA,NA
"11894","20.2.1","20","l","2","1","58",NA,NA,"f",NA,NA,NA
"11895","20.4.1","20","l","4","1","58",NA,NA,"",NA,NA,NA
"11896","10.17.1","10","l","17","1","58",NA,NA,"",NA,NA,NA
"11897","12.3.1","12","h","3","1","58",NA,NA,"f",NA,NA,NA
"11898","12.4.1","12","h","4","1","58",NA,NA,"f",NA,NA,NA
"11899","15.1.1","15","h","1","1","58",NA,NA,"f",NA,NA,NA
"11900","15.5.1","15","h","5","1","58",NA,NA,"f",NA,NA,NA
"11901","15.6.1","15","h","6","1","58",NA,NA,"f",NA,NA,NA
"11902","20.10.1","20","l","10","1","58",NA,NA,"f",NA,NA,NA
"11903","18.2.1","18","h","2","1","58",NA,NA,"f",NA,NA,NA
"11904","18.3.1","18","h","3","1","58",NA,NA,"",NA,NA,NA
"11905","18.4.1","18","h","4","1","58",NA,NA,"",NA,NA,NA
"11906","15.9.1","15","h","9","1","58",NA,NA,"",NA,NA,NA
"11907","15.12.1","15","h","12","1","58",NA,NA,"",NA,NA,NA
"11908","20.18.1","20","l","18","1","58",NA,NA,"",NA,NA,NA
"11909","7.8.1","7","l","8","1","58",NA,NA,"",NA,NA,NA
"11910","11.1.1","11","h","1","1","58",NA,NA,"f",NA,NA,NA
"11911","14.2.1","14","l","2","1","58",NA,NA,"f",NA,NA,NA
"11912","12.5.1","12","h","5","1","58",NA,NA,"f",NA,NA,NA
"11913","12.6.1","12","h","6","1","58",NA,NA,"f",NA,NA,NA
"11914","11.7.1","11","h","7","1","58",NA,NA,"f",NA,NA,NA
"11915","11.8.1","11","h","8","1","58",NA,NA,"",NA,NA,NA
"11916","11.9.1","11","h","9","1","58",NA,NA,"f",NA,NA,NA
"11917","11.10.1","11","h","10","1","58",NA,NA,"f",NA,NA,NA
"11918","11.11.1","11","h","11","1","58",NA,NA,"f",NA,NA,NA
"11919","11.12.1","11","h","12","1","58",NA,NA,"f",NA,NA,NA
"11920","11.13.1","11","h","13","1","58",NA,NA,"",NA,NA,NA
"11921","11.14.1","11","h","14","1","58",NA,NA,"",NA,NA,NA
"11922","11.16.1","11","h","16","1","58",NA,NA,"f",NA,NA,NA
"11923","11.17.1","11","h","17","1","58",NA,NA,"f",NA,NA,NA
"11924","11.18.1","11","h","18","1","58",NA,NA,"f",NA,NA,NA
"11925","9.4.1","9","l","4","1","58",NA,NA,"",NA,NA,NA
"11926","12.9.1","12","h","9","1","58",NA,NA,"f",NA,NA,NA
"11927","12.11.1","12","h","11","1","58",NA,NA,"f",NA,NA,NA
"11928","12.12.1","12","h","12","1","58",NA,NA,"",NA,NA,NA
"11929","10.20.1","10","l","20","1","58",NA,NA,"f",NA,NA,NA
"11930","10.22.1","10","l","22","1","58",NA,NA,"f",NA,NA,NA
"11931","15.13.1","15","h","13","1","58",NA,NA,"f",NA,NA,NA
"11932","15.14.1","15","h","14","1","58",NA,NA,"f",NA,NA,NA
"11933","15.15.1","15","h","15","1","58",NA,NA,"f",NA,NA,NA
"11934","16.5.1","16","l","5","1","58",NA,NA,"f",NA,NA,NA
"11935","16.8.1","16","l","8","1","58",NA,NA,"f",NA,NA,NA
"11936","16.9.1","16","l","9","1","58",NA,NA,"",NA,NA,NA
"11937","18.13.1","18","h","13","1","58",NA,NA,"f",NA,NA,NA
"11938","18.14.1","18","h","14","1","58",NA,NA,"f",NA,NA,NA
"11939","18.15.1","18","h","15","1","58",NA,NA,"f",NA,NA,NA
"11940","18.17.1","18","h","17","1","58",NA,NA,"f",NA,NA,NA
"11941","18.18.1","18","h","18","1","58",NA,NA,"f",NA,NA,NA
"11942","18.21.1","18","h","21","1","58",NA,NA,"",NA,NA,NA
"11943","18.22.1","18","h","22","1","58",NA,NA,"f",NA,NA,NA
"11944","18.24.1","18","h","24","1","58",NA,NA,"f",NA,NA,NA
"11945","18.27.1","18","h","27","1","58",NA,NA,"",NA,NA,NA
"11946","18.28.1","18","h","28","1","58",NA,NA,"f",NA,NA,NA
"11947","13.1.1","13","h","1","1","58",NA,NA,"f",NA,NA,NA
"11948","13.8.1","13","h","8","1","58",NA,NA,"f",NA,NA,NA
"11949","9.11.1","9","l","11","1","58",NA,NA,"f",NA,NA,NA
"11950","9.12.1","9","l","12","1","58",NA,NA,"",NA,NA,NA
"11951","9.13.1","9","l","13","1","58",NA,NA,"f",NA,NA,NA
"11952","9.14.1","9","l","14","1","58",NA,NA,"f",NA,NA,NA
"11953","8.8.1","8","l","8","1","58",NA,NA,"",NA,NA,NA
"11954","12.13.1","12","h","13","1","58",NA,NA,"",NA,NA,NA
"11955","12.15.1","12","h","15","1","58",NA,NA,"",NA,NA,NA
"11956","12.16.1","12","h","16","1","58",NA,NA,"",NA,NA,NA
"11957","12.17.1","12","h","17","1","58",NA,NA,"f",NA,NA,NA
"11958","15.16.1","15","h","16","1","58",NA,NA,"",NA,NA,NA
"11959","15.17.1","15","h","17","1","58",NA,NA,"f",NA,NA,NA
"11960","15.20.1","15","h","20","1","58",NA,NA,"",NA,NA,NA
"11961","15.21.1","15","h","21","1","58",NA,NA,"",NA,NA,NA
"11962","10.25.1","10","l","25","1","58",NA,NA,"",NA,NA,NA
"11963","10.26.1","10","l","26","1","58",NA,NA,"",NA,NA,NA
"11964","20.19.1","20","l","19","1","58",NA,NA,"f",NA,NA,NA
"11965","20.20.1","20","l","20","1","58",NA,NA,"f",NA,NA,NA
"11966","20.22.1","20","l","22","1","58",NA,NA,"f",NA,NA,NA
"11967","11.20.1","11","h","20","1","58",NA,NA,"f",NA,NA,NA
"11968","11.21.1","11","h","21","1","58",NA,NA,"",NA,NA,NA
"11969","11.22.1","11","h","22","1","58",NA,NA,"f",NA,NA,NA
"11970","11.23.1","11","h","23","1","58",NA,NA,"f",NA,NA,NA
"11971","11.26.1","11","h","26","1","58",NA,NA,"f",NA,NA,NA
"11972","7.14.1","7","l","14","1","58",NA,NA,"f",NA,NA,NA
"11973","7.15.1","7","l","15","1","58",NA,NA,"",NA,NA,NA
"11974","7.16.1","7","l","16","1","58",NA,NA,"",NA,NA,NA
"11975","16.13.1","16","l","13","1","58",NA,NA,"f",NA,NA,NA
"11976","16.15.1","16","l","15","1","58",NA,NA,"",NA,NA,NA
"11977","16.18.1","16","l","18","1","58",NA,NA,"f",NA,NA,NA
"11978","16.19.1","16","l","19","1","58",NA,NA,"f",NA,NA,NA
"11979","16.20.1","16","l","20","1","58",NA,NA,"f",NA,NA,NA
"11980","14.5.1","14","l","5","1","58",NA,NA,"f",NA,NA,NA
"11981","14.7.1","14","l","7","1","58",NA,NA,"f",NA,NA,NA
"11982","14.9.1","14","l","9","1","58",NA,NA,"f",NA,NA,NA
"11983","14.10.1","14","l","10","1","58",NA,NA,"",NA,NA,NA
"11984","14.12.1","14","l","12","1","58",NA,NA,"",NA,NA,NA
"11985","14.13.1","14","l","13","1","58",NA,NA,"",NA,NA,NA
"11986","19.1.1","19","l","1","1","58",NA,NA,"f",NA,NA,NA
"11987","19.2.1","19","l","2","1","58",NA,NA,"",NA,NA,NA
"11988","19.4.1","19","l","4","1","58",NA,NA,"f",NA,NA,NA
"11989","2.1.1","2","l","1","1","58",NA,NA,"f",NA,NA,NA
"11990","2.4.1","2","l","4","1","58",NA,NA,"f",NA,NA,NA
"11991","2.5.1","2","l","5","1","58",NA,NA,"f",NA,NA,NA
"11992","2.6.1","2","l","6","1","58",NA,NA,"f",NA,NA,NA
"11993","2.9.1","2","l","9","1","58",NA,NA,"",NA,NA,NA
"11994","2.10.1","2","l","10","1","58",NA,NA,"",NA,NA,NA
"11995","2.11.1","2","l","11","1","58",NA,NA,"",NA,NA,NA
"11996","2.12.1","2","l","12","1","58",NA,NA,"f",NA,NA,NA
"11997","2.13.1","2","l","13","1","58",NA,NA,"",NA,NA,NA
"11998","2.14.1","2","l","14","1","58",NA,NA,"",NA,NA,NA
"11999","2.16.1","2","l","16","1","58",NA,NA,"",NA,NA,NA
"12000","9.18.1","9","l","18","1","58",NA,NA,"f",NA,NA,NA
"12001","9.19.1","9","l","19","1","58",NA,NA,"f",NA,NA,NA
"12002","18.29.1","18","h","29","1","58",NA,NA,"",NA,NA,NA
"12003","18.30.1","18","h","30","1","58",NA,NA,"",NA,NA,NA
"12004","8.10.1","8","l","10","1","58",NA,NA,"f",NA,NA,NA
"12005","8.11.1","8","l","11","1","58",NA,NA,"f",NA,NA,NA
"12006","8.12.1","8","l","12","1","58",NA,NA,"f",NA,NA,NA
"12007","8.14.1","8","l","14","1","58",NA,NA,"",NA,NA,NA
"12008","20.23.1","20","l","23","1","58",NA,NA,"f",NA,NA,NA
"12009","20.24.1","20","l","24","1","58",NA,NA,"",NA,NA,NA
"12010","20.25.1","20","l","25","1","58",NA,NA,"f",NA,NA,NA
"12011","10.27.1","10","l","27","1","58",NA,NA,"",NA,NA,NA
"12012","10.29.1","10","l","29","1","58",NA,NA,"f",NA,NA,NA
"12013","10.30.1","10","l","30","1","58",NA,NA,"",NA,NA,NA
"12014","10.31.1","10","l","31","1","58",NA,NA,"",NA,NA,NA
"12015","12.19.1","12","h","19","1","58",NA,NA,"",NA,NA,NA
"12016","12.20.1","12","h","20","1","58",NA,NA,"f",NA,NA,NA
"12017","14.17.1","14","l","17","1","58",NA,NA,"",NA,NA,NA
"12018","6.1.1","6","h","1","1","58",NA,NA,"f",NA,NA,NA
"12019","6.3.1","6","h","3","1","58",NA,NA,"f",NA,NA,NA
"12020","6.4.1","6","h","4","1","58",NA,NA,"f",NA,NA,NA
"12021","13.11.1","13","h","11","1","58",NA,NA,"f",NA,NA,NA
"12022","13.16.1","13","h","16","1","58",NA,NA,"f",NA,NA,NA
"12023","13.18.1","13","h","18","1","58",NA,NA,"f",NA,NA,NA
"12024","7.21.1","7","l","21","1","58",NA,NA,"f",NA,NA,NA
"12025","7.22.1","7","l","22","1","58",NA,NA,"f",NA,NA,NA
"12026","10.32.1","10","l","32","1","58",NA,NA,"",NA,NA,NA
"12027","12.23.1","12","h","23","1","58",NA,NA,"f",NA,NA,NA
"12028","12.25.1","12","h","25","1","58",NA,NA,"f",NA,NA,NA
"12029","12.26.1","12","h","26","1","58",NA,NA,"f",NA,NA,NA
"12030","20.30.1","20","l","30","1","58",NA,NA,"f",NA,NA,NA
"12031","20.31.1","20","l","31","1","58",NA,NA,"f",NA,NA,NA
"12032","14.18.1","14","l","18","1","58",NA,NA,"f",NA,NA,NA
"12033","14.19.1","14","l","19","1","58",NA,NA,"",NA,NA,NA
"12034","14.21.1","14","l","21","1","58",NA,NA,"",NA,NA,NA
"12035","14.22.1","14","l","22","1","58",NA,NA,"",NA,NA,NA
"12036","19.10.1","19","l","10","1","58",NA,NA,"",NA,NA,NA
"12037","19.11.1","19","l","11","1","58",NA,NA,"f",NA,NA,NA
"12038","19.13.1","19","l","13","1","58",NA,NA,"",NA,NA,NA
"12039","19.14.1","19","l","14","1","58",NA,NA,"",NA,NA,NA
"12040","19.15.1","19","l","15","1","58",NA,NA,"",NA,NA,NA
"12041","19.16.1","19","l","16","1","58",NA,NA,"",NA,NA,NA
"12042","2.17.1","2","l","17","1","58",NA,NA,"",NA,NA,NA
"12043","2.18.1","2","l","18","1","58",NA,NA,"",NA,NA,NA
"12044","2.19.1","2","l","19","1","58",NA,NA,"f",NA,NA,NA
"12045","6.6.1","6","h","6","1","58",NA,NA,"",NA,NA,NA
"12046","6.8.1","6","h","8","1","58",NA,NA,"",NA,NA,NA
"12047","20.32.1","20","l","32","1","58",NA,NA,"",NA,NA,NA
"12048","15.25.1","15","h","25","1","58",NA,NA,"f",NA,NA,NA
"12049","20.34.1","20","l","34","1","58",NA,NA,"",NA,NA,NA
"12050","19.19.1","19","l","19","1","58",NA,NA,"",NA,NA,NA
"12051","19.20.1","19","l","20","1","58",NA,NA,"",NA,NA,NA
"12052","7.27.1","7","l","27","1","58",NA,NA,"f",NA,NA,NA
"12053","15.30.1","15","h","30","1","58",NA,NA,"f",NA,NA,NA
"12054","15.31.1","15","h","31","1","58",NA,NA,"f",NA,NA,NA
"12055","15.32.1","15","h","32","1","58",NA,NA,"f",NA,NA,NA
"12056","6.14.1","6","h","14","1","58",NA,NA,"f",NA,NA,NA
"12057","6.15.1","6","h","15","1","58",NA,NA,"f",NA,NA,NA
"12058","8.16.1","8","l","16","1","58",NA,NA,"",NA,NA,NA
"12059","8.17.1","8","l","17","1","58",NA,NA,"f",NA,NA,NA
"12060","11.28.1","11","h","28","1","58",NA,NA,"",NA,NA,NA
"12061","10.37.1","10","l","37","1","58",NA,NA,"f",NA,NA,NA
"12062","1.8.1","1","h","8","1","58",NA,NA,"f",NA,NA,NA
"12063","1.12.1","1","h","12","1","58",NA,NA,"f",NA,NA,NA
"12064","1.19.1","1","h","19","1","58",NA,NA,"",NA,NA,NA
"12065","5.5.1","5","h","5","1","58",NA,NA,"",NA,NA,NA
"12066","5.13.1","5","h","13","1","58",NA,NA,"",NA,NA,NA
"12067","5.16.1","5","h","16","1","58",NA,NA,"",NA,NA,NA
"12068","5.18.1","5","h","18","1","58",NA,NA,"",NA,NA,NA
"12069","19.4.2","19","l","4","2","58",NA,NA,"f",NA,NA,NA
"12070","19.6.2","19","l","6","2","58",NA,NA,"f",NA,NA,NA
"12071","19.7.2","19","l","7","2","58",NA,NA,"f",NA,NA,NA
"12072","19.15.2","19","l","15","2","58",NA,NA,"f",NA,NA,NA
"12073","19.16.2","19","l","16","2","58",NA,NA,"f",NA,NA,NA
"12074","19.17.2","19","l","17","2","58","0.760994756044812","0.760995780035595","f","1","0",NA
"12075","19.18.2","19","l","18","2","58","0.772994343367755","0.772995447942084","f","1","0",NA
"12076","19.20.2","19","l","20","2","58",NA,NA,"f",NA,NA,NA
"12077","4.8.2","4","h","8","2","58",NA,NA,"f",NA,NA,NA
"12078","4.9.2","4","h","9","2","58",NA,NA,"",NA,NA,NA
"12079","4.13.2","4","h","13","2","58",NA,NA,"",NA,NA,NA
"12080","4.14.2","4","h","14","2","58",NA,NA,"",NA,NA,NA
"12081","4.15.2","4","h","15","2","58",NA,NA,"",NA,NA,NA
"12082","8.3.2","8","l","3","2","58",NA,NA,"f",NA,NA,NA
"12083","8.7.2","8","l","7","2","58",NA,NA,"",NA,NA,NA
"12084","8.9.2","8","l","9","2","58",NA,NA,"",NA,NA,NA
"12085","8.10.2","8","l","10","2","58",NA,NA,"f",NA,NA,NA
"12086","8.11.2","8","l","11","2","58",NA,NA,"",NA,NA,NA
"12087","8.13.2","8","l","13","2","58","0.72185483815357","0.721855846110813","f","1","0",NA
"12088","8.14.2","8","l","14","2","58","0.836993997969712","0.836995169990216","f","1","0",NA
"12089","8.15.2","8","l","15","2","58",NA,NA,"",NA,NA,NA
"12090","17.2.2","17","h","2","2","58",NA,NA,"f",NA,NA,NA
"12091","17.3.2","17","h","3","2","58",NA,NA,"f",NA,NA,NA
"12092","17.5.2","17","h","5","2","58",NA,NA,"f",NA,NA,NA
"12093","17.6.2","17","h","6","2","58",NA,NA,"f",NA,NA,NA
"12094","17.8.2","17","h","8","2","58","0.712999288036175","0.712999446137083","f","1","0",NA
"12095","17.15.2","17","h","15","2","58",NA,NA,"f",NA,NA,NA
"12096","10.2.1","10","l","2","1","59",NA,NA,"f",NA,NA,NA
"12097","10.4.1","10","l","4","1","59",NA,NA,"f",NA,NA,NA
"12098","10.5.1","10","l","5","1","59",NA,NA,"f",NA,NA,NA
"12099","20.2.1","20","l","2","1","59",NA,NA,"f",NA,NA,NA
"12100","20.4.1","20","l","4","1","59",NA,NA,"",NA,NA,NA
"12101","10.17.1","10","l","17","1","59",NA,NA,"",NA,NA,NA
"12102","12.3.1","12","h","3","1","59",NA,NA,"f",NA,NA,NA
"12103","12.4.1","12","h","4","1","59",NA,NA,"f",NA,NA,NA
"12104","15.1.1","15","h","1","1","59",NA,NA,"f",NA,NA,NA
"12105","15.5.1","15","h","5","1","59",NA,NA,"f",NA,NA,NA
"12106","15.6.1","15","h","6","1","59",NA,NA,"f",NA,NA,NA
"12107","20.10.1","20","l","10","1","59",NA,NA,"f",NA,NA,NA
"12108","18.2.1","18","h","2","1","59",NA,NA,"f",NA,NA,NA
"12109","18.3.1","18","h","3","1","59",NA,NA,"",NA,NA,NA
"12110","18.4.1","18","h","4","1","59",NA,NA,"",NA,NA,NA
"12111","15.9.1","15","h","9","1","59",NA,NA,"",NA,NA,NA
"12112","15.12.1","15","h","12","1","59",NA,NA,"",NA,NA,NA
"12113","20.18.1","20","l","18","1","59",NA,NA,"",NA,NA,NA
"12114","7.8.1","7","l","8","1","59",NA,NA,"",NA,NA,NA
"12115","11.1.1","11","h","1","1","59",NA,NA,"f",NA,NA,NA
"12116","14.2.1","14","l","2","1","59",NA,NA,"f",NA,NA,NA
"12117","12.5.1","12","h","5","1","59",NA,NA,"f",NA,NA,NA
"12118","12.6.1","12","h","6","1","59",NA,NA,"f",NA,NA,NA
"12119","11.7.1","11","h","7","1","59",NA,NA,"f",NA,NA,NA
"12120","11.8.1","11","h","8","1","59",NA,NA,"",NA,NA,NA
"12121","11.9.1","11","h","9","1","59",NA,NA,"f",NA,NA,NA
"12122","11.10.1","11","h","10","1","59",NA,NA,"f",NA,NA,NA
"12123","11.11.1","11","h","11","1","59",NA,NA,"f",NA,NA,NA
"12124","11.12.1","11","h","12","1","59",NA,NA,"f",NA,NA,NA
"12125","11.13.1","11","h","13","1","59",NA,NA,"",NA,NA,NA
"12126","11.14.1","11","h","14","1","59",NA,NA,"",NA,NA,NA
"12127","11.16.1","11","h","16","1","59",NA,NA,"f",NA,NA,NA
"12128","11.17.1","11","h","17","1","59",NA,NA,"f",NA,NA,NA
"12129","11.18.1","11","h","18","1","59",NA,NA,"f",NA,NA,NA
"12130","9.4.1","9","l","4","1","59",NA,NA,"",NA,NA,NA
"12131","12.9.1","12","h","9","1","59",NA,NA,"f",NA,NA,NA
"12132","12.11.1","12","h","11","1","59",NA,NA,"f",NA,NA,NA
"12133","12.12.1","12","h","12","1","59",NA,NA,"",NA,NA,NA
"12134","10.20.1","10","l","20","1","59",NA,NA,"f",NA,NA,NA
"12135","10.22.1","10","l","22","1","59",NA,NA,"f",NA,NA,NA
"12136","15.13.1","15","h","13","1","59",NA,NA,"f",NA,NA,NA
"12137","15.14.1","15","h","14","1","59",NA,NA,"f",NA,NA,NA
"12138","15.15.1","15","h","15","1","59",NA,NA,"f",NA,NA,NA
"12139","16.5.1","16","l","5","1","59",NA,NA,"f",NA,NA,NA
"12140","16.8.1","16","l","8","1","59",NA,NA,"f",NA,NA,NA
"12141","16.9.1","16","l","9","1","59",NA,NA,"",NA,NA,NA
"12142","18.13.1","18","h","13","1","59",NA,NA,"f",NA,NA,NA
"12143","18.14.1","18","h","14","1","59",NA,NA,"f",NA,NA,NA
"12144","18.15.1","18","h","15","1","59",NA,NA,"f",NA,NA,NA
"12145","18.17.1","18","h","17","1","59",NA,NA,"f",NA,NA,NA
"12146","18.18.1","18","h","18","1","59",NA,NA,"f",NA,NA,NA
"12147","18.21.1","18","h","21","1","59",NA,NA,"",NA,NA,NA
"12148","18.22.1","18","h","22","1","59",NA,NA,"f",NA,NA,NA
"12149","18.24.1","18","h","24","1","59",NA,NA,"f",NA,NA,NA
"12150","18.27.1","18","h","27","1","59",NA,NA,"",NA,NA,NA
"12151","18.28.1","18","h","28","1","59",NA,NA,"f",NA,NA,NA
"12152","13.1.1","13","h","1","1","59",NA,NA,"f",NA,NA,NA
"12153","13.8.1","13","h","8","1","59",NA,NA,"f",NA,NA,NA
"12154","9.11.1","9","l","11","1","59",NA,NA,"f",NA,NA,NA
"12155","9.12.1","9","l","12","1","59",NA,NA,"",NA,NA,NA
"12156","9.13.1","9","l","13","1","59",NA,NA,"f",NA,NA,NA
"12157","9.14.1","9","l","14","1","59",NA,NA,"f",NA,NA,NA
"12158","8.8.1","8","l","8","1","59",NA,NA,"",NA,NA,NA
"12159","12.13.1","12","h","13","1","59",NA,NA,"",NA,NA,NA
"12160","12.15.1","12","h","15","1","59",NA,NA,"",NA,NA,NA
"12161","12.16.1","12","h","16","1","59",NA,NA,"",NA,NA,NA
"12162","12.17.1","12","h","17","1","59",NA,NA,"f",NA,NA,NA
"12163","15.16.1","15","h","16","1","59",NA,NA,"",NA,NA,NA
